vto_name	vto_id	ncbi_id	OT_name	Ot_ID
Amissidens	VTO_0035689	591306	Amissidens	466223
Brustiarius nox	VTO_0035688	591309	Brustiarius nox	466210
Ariopsis felis	VTO_0035683	75286	Ariopsis felis	139650
Brustiarius	VTO_0035685	591308	Brustiarius	466209
Hemibagrus peguensis	VTO_0059392	NA	NA	NA
Brustiarius solidus	VTO_0035686	591311	Brustiarius solidus	992733
Batasio tengana	VTO_0035186	337704	Batasio tengana	604664
Silvinichthys	VTO_0061699	NA	NA	NA
Synodontis nebulosa	VTO_0061832	577555	Synodontis nebulosus	664991
Eremophilus	VTO_0061697	NA	NA	NA
Glaphyropoma spinosum	VTO_0061696	NA	NA	NA
Glaphyropoma rodriguesi	VTO_0061695	NA	NA	NA
Glaphyropoma	VTO_0061694	NA	NA	NA
Synodontis angelica	VTO_0061776	577623	Synodontis angelicus	1069120
Parauchenoglanis ngamensis	VTO_0061448	NA	NA	NA
Stenolicmus sarmientoi	VTO_0061691	NA	NA	NA
Stenolicmus	VTO_0061690	NA	NA	NA
Notarius bonillai	VTO_0059742	NA	NA	NA
Notarius quadriscutis	VTO_0059743	NA	NA	NA
Pardiglanis	VTO_0059212	NA	NA	NA
Xyliphius melanopterus	VTO_0059330	NA	NA	NA
Notarius phrygiatus	VTO_0059746	NA	NA	NA
Notarius rugispinis	VTO_0059747	NA	NA	NA
Chrysichthys rueppelli	VTO_0059216	NA	NA	NA
Trichomycterus pradensis	VTO_0061508	NA	NA	NA
Chrysichthys longidorsalis	VTO_0059218	NA	NA	NA
Leiocassis longibarbus	VTO_0059489	NA	NA	NA
Pygidianops eigenmanni	VTO_0061505	NA	NA	NA
Pygidianops magoi	VTO_0061504	NA	NA	NA
Pygidianops	VTO_0061503	NA	NA	NA
Noturus trautmani	VTO_0061502	NA	NA	NA
Trogloglanis pattersoni	VTO_0061501	NA	NA	NA
Trogloglanis	VTO_0061500	NA	NA	NA
Rhinodoras boehlkei	VTO_0036694	238580	Rhinodoras boehlkei	50919
Corydoras pastazensis	VTO_0035269	NA	NA	NA
Xyliphius barbatus	VTO_0059334	NA	NA	NA
Chaetostoma sericeum	VTO_0059988	NA	NA	NA
Chaetostoma changae	VTO_0059989	NA	NA	NA
Pseudobagarius similis	VTO_0061325	NA	NA	NA
Pseudobagarius sinensis	VTO_0061324	NA	NA	NA
Cephalosilurus	VTO_0035069	380993	Cephalosilurus	650092
Pseudobagarius	VTO_0061322	NA	NA	NA
Acrochordonichthys mahakamensis	VTO_0061321	NA	NA	NA
Notoglanidium walkeri	VTO_0061443	NA	NA	NA
Microglanis iheringi	VTO_0035065	337756	Microglanis iheringi	1087479
Ricola	VTO_0059981	NA	NA	NA
Ricola macrops	VTO_0059982	NA	NA	NA
Lithogenes	VTO_0037150	337685	Lithogenes	839755
Chaetostoma palmeri	VTO_0059984	NA	NA	NA
Notoglanidium	VTO_0061440	NA	NA	NA
Chaetostoma microps	VTO_0059986	NA	NA	NA
Pseudobagarius hardmani	VTO_0061328	NA	NA	NA
Leiocassis sp. (Mo 1991)	VTO_0059486	NA	NA	NA
Phractura	VTO_0035595	390405	Phractura	9891
Mystus abbreviatus	VTO_0059481	NA	NA	NA
Phractura longicauda	VTO_0035597	390406	Phractura longicauda	9887
Trichomycterus chungaraensis	VTO_0061549	NA	NA	NA
Amphiliidae	VTO_0035591	31018	Amphiliidae	609227
Amaralia hypsiura	VTO_0035590	385283	Amaralia hypsiura	119577
Belonoglanis	VTO_0035593	390403	Belonoglanis	9880
Mystus carcio	VTO_0059480	NA	NA	NA
Parauchenoglanis pantherinus	VTO_0061444	NA	NA	NA
Erethistes serratus	VTO_0061079	NA	NA	NA
Mystus punctifer	VTO_0059482	NA	NA	NA
Hypostomus punctatus	VTO_0036907	163995	Hypostomus punctatus	96085
Hypostomus luteomaculatus	VTO_0036906	1076516	Hypostomus luteomaculatus	410077
Hypostomus commersoni	VTO_0036905	163994	Hypostomus commersoni	567603
Hypostomus microstomus	VTO_0036904	NA	NA	NA
Hypostomus plecostomus	VTO_0036903	163991	Hypostomus plecostomus	96090
Hypostomus boulengeri	VTO_0036902	163985	Hypostomus boulengeri	617549
Synodontis aterrima	VTO_0061771	NA	NA	NA
Hypostomus margaritifer	VTO_0036900	1123843	Hypostomus margaritifer	319732
Pseudoplatystoma punctifer	VTO_0036315	645124	Pseudoplatystoma punctifer	50510
Hypostomus watwata	VTO_0036909	163992	Hypostomus watwata	96093
Hypostomus ternetzi	VTO_0036908	1076519	Hypostomus ternetzi	410081
Ompok bimaculatus	VTO_0036165	209166	Ompok bimaculatus	670820
Noturus albater	VTO_0036253	202869	Noturus albater	676110
Glyptothorax housei	VTO_0061039	NA	NA	NA
Ompok miostoma	VTO_0036166	337717	Ompok miostoma	444257
Erethistes sp. (de Pinna 1996)	VTO_0061078	NA	NA	NA
Hemisilurus moolenburghi	VTO_0036160	390473	Hemisilurus moolenburghi	582524
Ompok pabda	VTO_0036163	596145	Ompok pabda	751692
Noturus elegans	VTO_0036252	236591	Noturus elegans	411931
Glyptothorax manipurensis	VTO_0061033	NA	NA	NA
Glyptothorax trewavasae	VTO_0061032	NA	NA	NA
Glyptothorax pectinopterus	VTO_0061031	NA	NA	NA
Glyptothorax steindachneri	VTO_0061030	NA	NA	NA
Conorhynchos conirostris	VTO_0036169	390402	Conorhynchos conirostris	9875
Conorhynchos	VTO_0036168	390401	Conorhynchos	9886
Glyptothorax nelsoni	VTO_0061035	NA	NA	NA
Glyptothorax sykesi	VTO_0061034	NA	NA	NA
Pareuchiloglanis rhabdurus	VTO_0061099	NA	NA	NA
Typhlobelus lundbergi	VTO_0061714	NA	NA	NA
Arius manillensis	VTO_0035810	NA	NA	NA
Occidentarius platypogon	VTO_0035769	1198624	Occidentarius platypogon	320751
Pseudoplatystoma orinocoense	VTO_0036322	NA	NA	NA
Noturus furiosus	VTO_0036256	236595	Noturus furiosus	411920
Akysis sp. 3 (de Pinna 1996)	VTO_0061301	NA	NA	NA
Arius venosus	VTO_0035812	NA	NA	NA
Tridensimilis venezuelae	VTO_0061652	NA	NA	NA
Notarius planiceps	VTO_0035797	287705	Notarius planiceps	261216
Noturus eleutherus	VTO_0036254	236593	Noturus eleutherus	411926
Ochmacanthus flabelliferus	VTO_0061718	NA	NA	NA
Exallodontus	VTO_0036349	NA	NA	NA
Aguarunichthys inpai	VTO_0036348	NA	NA	NA
Clarias microstomus	VTO_0059665	NA	NA	NA
Ochmacanthus reinhardtii	VTO_0061719	NA	NA	NA
Pareiorhina rudolphi	VTO_0037162	571751	Pareiorhina rudolphi	1076718
Isbrueckerichthys calvus	VTO_0037160	NA	NA	NA
Pareiorhina	VTO_0037161	510794	Pareiorhina	950000
Akysis microps	VTO_0061305	NA	NA	NA
Rhamdia laticauda	VTO_0036343	136830	Rhamdia laticauda	497013
Pseudoplatystoma reticulatum	VTO_0036321	594006	Pseudoplatystoma reticulatum	68406
Aguarunichthys	VTO_0036347	NA	NA	NA
Duopalatinus peruanus	VTO_0036346	NA	NA	NA
Potamarius usumacintae	VTO_0035760	419350	Potamarius usumacintae	769703
Acrochordonichthys guttatus	VTO_0061320	NA	NA	NA
Rineloricaria microlepidota	VTO_0059806	NA	NA	NA
Panaque sp. (Friel 1994)	VTO_0060126	NA	NA	NA
Pseudolithoxus nicoi	VTO_0060127	NA	NA	NA
Panaque bathyphilus	VTO_0060124	NA	NA	NA
Panaque sp. (de Pinna 1993)	VTO_0060125	NA	NA	NA
Pareiorhina sp. (Armbruster 2004)	VTO_0060122	NA	NA	NA
Panaque suttonorum	VTO_0060123	NA	NA	NA
Hemiloricaria	VTO_0060120	NA	NA	NA
Pareiorhina sp. (Britto 2003)	VTO_0060121	NA	NA	NA
Pseudoplatystoma metaense	VTO_0036320	NA	NA	NA
Pseudolithoxus anthrax	VTO_0060128	NA	NA	NA
Baryancistrus beggini	VTO_0060129	NA	NA	NA
Otothyris lophophanes	VTO_0060116	NA	NA	NA
Cetopsis gobioides	VTO_0035469	1123827	Cetopsis gobioides	13190
Trichomycterus emanueli	VTO_0061548	NA	NA	NA
Pseudepapterus gracilis	VTO_0060498	NA	NA	NA
Pseudepapterus hasemani	VTO_0060499	NA	NA	NA
Parapimelodus nigribarbis	VTO_0036327	1150209	Parapimelodus nigribarbis	410538
Pseudepapterus cucuhyensis	VTO_0060497	NA	NA	NA
Entomocorus melaphareus	VTO_0060494	NA	NA	NA
Entomocorus sp. (de Pinna 1993)	VTO_0060495	NA	NA	NA
Entomocorus radiosus	VTO_0060492	NA	NA	NA
Entomocorus n. sp. (Royero 1999)	VTO_0060493	NA	NA	NA
Entomocorus benjamini	VTO_0060490	NA	NA	NA
Entomocorus gameroi	VTO_0060491	NA	NA	NA
Glyptothorax major	VTO_0036583	386088	Glyptothorax major	1019915
Glyptothorax minimaculatus	VTO_0036582	386089	Glyptothorax minimaculatus	739758
Glyptothorax laosensis	VTO_0036581	386086	Glyptothorax laosensis	1019963
Glyptothorax longjiangensis	VTO_0036580	386087	Glyptothorax longjiangensis	1019961
Glyptothorax deqinensis	VTO_0036585	NA	NA	NA
Glyptothorax panda	VTO_0036589	386092	Glyptothorax panda	558488
Glyptothorax platypogon	VTO_0036588	386093	Glyptothorax platypogon	558490
Bunocephalus verrucosus	VTO_0035850	337534	Bunocephalus verrucosus	536088
Bunocephalus coracoideus	VTO_0035851	385276	Bunocephalus coracoideus	693715
Chaetostoma thomsoni	VTO_0060018	NA	NA	NA
Chaetostoma yurubiense	VTO_0060019	NA	NA	NA
Synodontis steindachneri	VTO_0036749	566420	Synodontis steindachneri	53826
Pterobunocephalus	VTO_0035855	337535	Pterobunocephalus	536087
Pterobunocephalus depressus	VTO_0035856	337536	Pterobunocephalus depressus	536090
Chaetostoma nudirostre	VTO_0060012	NA	NA	NA
Hoplomyzon sexpapilostoma	VTO_0035859	385300	Hoplomyzon sexpapilostoma	343456
Synodontis schall	VTO_0036747	566417	Synodontis schall	449471
Paraloricaria	VTO_0060030	NA	NA	NA
Chaetostoma dermorhynchum	VTO_0060016	NA	NA	NA
Chaetostomus sp. (Britto 2003)	VTO_0060017	NA	NA	NA
Chaetostoma breve	VTO_0060014	NA	NA	NA
Chaetostoma sp. (Friel 1994)	VTO_0060015	NA	NA	NA
Synodontis dorsomaculata	VTO_0061802	NA	NA	NA
Peckoltia furcata	VTO_0060272	NA	NA	NA
Peckoltia filicaudata	VTO_0060273	NA	NA	NA
Peckoltia sp. 1 (Armbruster 2004)	VTO_0060270	NA	NA	NA
Peckoltia braueri	VTO_0060271	NA	NA	NA
Cheirocerus eques	VTO_0036325	337766	Cheirocerus eques	1071082
Peckoltia snethlageae	VTO_0060277	NA	NA	NA
Peckoltia caenosa	VTO_0060274	NA	NA	NA
Peckoltia arenaria	VTO_0060275	NA	NA	NA
Isbrueckerichthys epakmos	VTO_0037158	714217	Isbrueckerichthys epakmos	231564
Hemileiocassis panjang	VTO_0059424	NA	NA	NA
Peckoltia bachi	VTO_0060278	NA	NA	NA
Corymbophanes andersoni	VTO_0060279	NA	NA	NA
Synodontis sp. (Vigliotta 2008)	VTO_0061803	NA	NA	NA
Nemadoras leporhinus	VTO_0060782	NA	NA	NA
Nemadoras humeralis	VTO_0060783	NA	NA	NA
Merodoras	VTO_0060780	NA	NA	NA
Merodoras nheco	VTO_0060781	NA	NA	NA
Wertheimeria	VTO_0060786	NA	NA	NA
Wertheimeria maculata	VTO_0060787	NA	NA	NA
Nemadoras elongatus	VTO_0060784	NA	NA	NA
Lithoxus	VTO_0037349	NA	NA	NA
Pseudolithoxus tigris	VTO_0037346	1137599	Pseudolithoxus tigris	817339
Astrodoras	VTO_0060788	NA	NA	NA
Pseudolithoxus	VTO_0037345	281764	Pseudolithoxus	977157
Peckoltia cavatica	VTO_0037342	NA	NA	NA
Megalancistrus	VTO_0037343	NA	NA	NA
Microglanis zonatus	VTO_0059289	NA	NA	NA
Peckoltia oligospila	VTO_0037341	1137589	Peckoltia oligospila	242530
Paraloricaria vetula	VTO_0060032	NA	NA	NA
Pareiorhaphis	VTO_0037181	510803	Pareiorhaphis	108983
Pareiorhaphis hypselurus	VTO_0037182	510808	Pareiorhaphis hypselurus	108995
Pareiorhaphis hystrix	VTO_0037183	510809	Pareiorhaphis hystrix	108998
Pareiorhaphis garbei	VTO_0037184	NA	NA	NA
Pareiorhaphis nudulus	VTO_0037185	510810	Pareiorhaphis nudulus	630679
Pareiorhaphis scutula	VTO_0037187	510812	Pareiorhaphis scutula	630675
Hisonotus charrua	VTO_0036936	510914	Hisonotus charrua	927407
Astroblepus pirrensis	VTO_0060658	NA	NA	NA
Astroblepus orientalis	VTO_0060659	NA	NA	NA
Oligancistrus	VTO_0060308	NA	NA	NA
Oligancistrus punctatissimus	VTO_0060309	NA	NA	NA
Hypoptopoma thoracatum	VTO_0060306	NA	NA	NA
Hypoptopoma sp. (Armbruster 2004)	VTO_0060307	NA	NA	NA
Hypoptopoma psilogaster	VTO_0060304	NA	NA	NA
Hypoptopoma joberti	VTO_0060305	NA	NA	NA
Hypoptopoma sp. (Britto 2003)	VTO_0060302	NA	NA	NA
Astroblepus regani	VTO_0060651	NA	NA	NA
Macrotocinclus affinis	VTO_0060300	NA	NA	NA
Astroblepus stuebeli	VTO_0060653	NA	NA	NA
Cetopsidium roae	VTO_0060625	NA	NA	NA
Cetopsidium morenoi	VTO_0060624	NA	NA	NA
Cetopsidium orientale	VTO_0060627	NA	NA	NA
Pimelodella elongata	VTO_0060874	NA	NA	NA
Pimelodella steindachneri	VTO_0060875	NA	NA	NA
Pimelodella harttii	VTO_0060876	NA	NA	NA
Pimelodella eutaenia	VTO_0060877	NA	NA	NA
Pimelodella linami	VTO_0060870	NA	NA	NA
Pimelodella yuncensis	VTO_0060871	NA	NA	NA
Pimelodella gracilis	VTO_0060872	NA	NA	NA
Pimelodella roccae	VTO_0060873	NA	NA	NA
Cetopsis amphiloxa	VTO_0060621	NA	NA	NA
Horiomyzon	VTO_0060878	NA	NA	NA
Horiomyzon retropinnatus	VTO_0060879	NA	NA	NA
Cetopsis fimbriata	VTO_0060620	NA	NA	NA
Hypostomus atropinnis	VTO_0060195	NA	NA	NA
Synodontis multipunctata	VTO_0061785	392947	Synodontis multipunctatus	577002
Farlowella mariaelenae	VTO_0060340	NA	NA	NA
Epactionotus yasi	VTO_0060331	NA	NA	NA
Clarias lamottei	VTO_0059659	NA	NA	NA
Neoplecostomus corumba	VTO_0037239	648978	Neoplecostomus corumba	650420
Pseudobagarius filifer	VTO_0061329	NA	NA	NA
Hisonotus megaloplax	VTO_0036934	NA	NA	NA
Hypostomus plecostomus 1 (Armbruster 2004)	VTO_0060194	NA	NA	NA
Lithoxus surinamensis	VTO_0060035	NA	NA	NA
Pseudobagrus hoi	VTO_0059519	NA	NA	NA
Pseudobagrus medianalis	VTO_0059518	NA	NA	NA
Pseudobagrus trilineatus	VTO_0059517	NA	NA	NA
Pseudobagrus taiwanensis	VTO_0059516	NA	NA	NA
Pseudobagrus rendahli	VTO_0059515	NA	NA	NA
Pseudobagrus tenuifurcatus	VTO_0059514	NA	NA	NA
Pseudobagrus nitidus	VTO_0059513	NA	NA	NA
Pseudobagrus hwanghoensis	VTO_0059512	NA	NA	NA
Pseudobagrus wittenburgii	VTO_0059511	NA	NA	NA
Pseudobagrus brevianalis	VTO_0059510	414585	Tachysurus brevianalis	1090588
Synodontis serpentis	VTO_0061789	NA	NA	NA
Dinotopterus jacksoni	VTO_0059655	NA	NA	NA
Cochlefelis insidiator	VTO_0059723	NA	NA	NA
Hypostomus lexi	VTO_0060193	NA	NA	NA
Genidens barbus	VTO_0035733	591325	Genidens barbus	516569
Hypostomus borellii	VTO_0060192	NA	NA	NA
Lithoxus boujardi	VTO_0060037	NA	NA	NA
Aphanotorulus ammophilus	VTO_0036842	163988	Aphanotorulus ammophilus	617541
Noturus baileyi	VTO_0036251	236590	Noturus baileyi	411934
Synodontis thamalakanensis	VTO_0061805	NA	NA	NA
Megalodoras uranoscopus	VTO_0036667	238571	Megalodoras uranoscopus	623736
Hisonotus chromodontus	VTO_0036933	NA	NA	NA
Aphanotorulus	VTO_0036840	163987	Aphanotorulus	416142
Synodontis macrostigma	VTO_0036730	337771	Synodontis macrostigma	494913
Pseudorinelepis genibarbis	VTO_0036846	338096	Pseudorinelepis genibarbis	452262
Franciscodoras marmoratus	VTO_0036663	1053609	Franciscodoras marmoratus	685863
Hemileiocassis	VTO_0059423	NA	NA	NA
Hoplomyzon atrizona	VTO_0059350	NA	NA	NA
Hoplomyzon papillatus	VTO_0059353	NA	NA	NA
Bagrichthys hypselopterus	VTO_0059420	NA	NA	NA
Aspredo aspredo	VTO_0059355	NA	NA	NA
Aspredo	VTO_0059354	NA	NA	NA
Bunocephalus sp. (Mo 1991)	VTO_0059357	NA	NA	NA
Bunocephalus larai	VTO_0059356	NA	NA	NA
Bunocephalus sp. (de Pinna 1996)	VTO_0059359	NA	NA	NA
Bunocephalus chamaizelus	VTO_0059358	NA	NA	NA
Bagrus caeruleus	VTO_0059429	NA	NA	NA
Physopyxis lyra	VTO_0036661	238567	Physopyxis lyra	102001
Corydoras filamentosus	VTO_0035326	NA	NA	NA
Corydoras fowleri	VTO_0035327	NA	NA	NA
Corydoras cruziensis	VTO_0035324	NA	NA	NA
Corydoras eques	VTO_0035325	NA	NA	NA
Corydoras coppenamensis	VTO_0035322	NA	NA	NA
Corydoras coriatae	VTO_0035323	NA	NA	NA
Corydoras diphyes	VTO_0035320	NA	NA	NA
Corydoras copei	VTO_0035321	NA	NA	NA
Kronichthys sp. 1 (Armbruster 2004)	VTO_0060039	NA	NA	NA
Corydoras garbei	VTO_0035328	NA	NA	NA
Corydoras duplicareus	VTO_0035329	NA	NA	NA
Doumea thysi	VTO_0061200	NA	NA	NA
Doumea typica	VTO_0061201	NA	NA	NA
Doumea gracila	VTO_0061202	NA	NA	NA
Zaireichthys flavomaculatus	VTO_0061203	NA	NA	NA
Zaireichthys compactus	VTO_0061204	NA	NA	NA
Zaireichthys dorae	VTO_0061205	NA	NA	NA
Bagrus	VTO_0035108	390464	Bagrus	61490
Zaireichthys rotundiceps	VTO_0061207	NA	NA	NA
Zaireichthys sp. A (Vigliotta 2008)	VTO_0061208	NA	NA	NA
Zaireichthys heterurus	VTO_0061209	NA	NA	NA
Pseudobagrus brevicaudatus	VTO_0035104	175793	Pseudobagrus brevicaudatus	203397
Cetopsidae	VTO_0035457	31011	Cetopsidae	609248
Brochis	VTO_0035450	245762	Brochis	841689
Pseudobagrus truncatus	VTO_0035103	175794	Pseudobagrus truncatus	203407
Brochis splendens	VTO_0035452	245764	Brochis splendens	841707
Megalechis	VTO_0035453	245777	Megalechis	267132
Cathorops aguadulce	VTO_0035698	419327	Cathorops aguadulce	347452
Cathorops taylori	VTO_0035699	419335	Cathorops taylori	922470
Cathorops spixii	VTO_0035696	419333	Cathorops spixii	922475
Cathorops steindachneri	VTO_0035697	419334	Cathorops steindachneri	922467
Cathorops tuyra	VTO_0035694	419336	Cathorops tuyra	922461
Cathorops multiradiatus	VTO_0035695	419332	Cathorops multiradiatus	922472
Microglanis variegatus	VTO_0059288	NA	NA	NA
Amissidens hainesi	VTO_0035690	591307	Amissidens hainesi	466224
Cathorops	VTO_0035691	243727	Cathorops	704274
Trichomycterus brasiliensis	VTO_0036491	NA	NA	NA
Ammoglanis diaphanus	VTO_0061688	NA	NA	NA
Ammoglanis pulex	VTO_0061689	NA	NA	NA
Miuroglanis	VTO_0061684	NA	NA	NA
Miuroglanis platycephalus	VTO_0061685	NA	NA	NA
Ammoglanis	VTO_0061686	NA	NA	NA
Ammoglanis amapaensis	VTO_0061687	NA	NA	NA
Ituglanis paraguassuensis	VTO_0061680	NA	NA	NA
Ituglanis amazonicus	VTO_0061681	NA	NA	NA
Ituglanis nebulosus	VTO_0061682	NA	NA	NA
Ituglanis laticeps	VTO_0061683	NA	NA	NA
Hemiarius verrucosus	VTO_0059737	NA	NA	NA
Chrysichthys longibarbis	VTO_0059224	NA	NA	NA
Chrysichthys habereri	VTO_0059227	NA	NA	NA
Cathorops festae	VTO_0059734	NA	NA	NA
Trichomycterus cachiaensis	VTO_0061518	NA	NA	NA
Chrysichthys dageti	VTO_0059220	NA	NA	NA
Aspidoras menezesi	VTO_0061352	NA	NA	NA
Bagrus orientalis	VTO_0059428	NA	NA	NA
Aspidoras depinnai	VTO_0035212	NA	NA	NA
Aspidoras raimundi	VTO_0035213	927815	Aspidoras raimundi	936238
Aspidoras albater	VTO_0035210	NA	NA	NA
Aspidoras eurycephalus	VTO_0035211	NA	NA	NA
Chrysichthys wagenaari	VTO_0059229	NA	NA	NA
Corydoras	VTO_0035217	36707	Corydoras	628705
Batrachocephalus mino	VTO_0059739	NA	NA	NA
Batrachocephalus	VTO_0059738	NA	NA	NA
Clarias anfractus	VTO_0059666	NA	NA	NA
Brachyrhamdia heteropleura	VTO_0061009	NA	NA	NA
Cetopsorhamdia sp. n. C (Bockmann 1998)	VTO_0060794	NA	NA	NA
Pseudobagarius pseudobagarius	VTO_0061334	NA	NA	NA
Bagridae	VTO_0035073	31013	Bagridae	967310
Cephalosilurus apurensis	VTO_0035070	380994	Cephalosilurus apurensis	605064
Lophiosilurus	VTO_0035071	490145	Lophiosilurus	498415
Hemibagrus	VTO_0035076	156982	Hemibagrus	101248
Pseudobagarius inermis	VTO_0061331	NA	NA	NA
Hyalobagrus	VTO_0035074	337768	Hyalobagrus	1071087
Hyalobagrus flavus	VTO_0035075	337769	Hyalobagrus flavus	1071088
Schilbe banguelensis	VTO_0061464	NA	NA	NA
Hemibagrus macropterus	VTO_0035078	175789	Hemibagrus macropterus	777650
Hemibagrus guttatus	VTO_0035079	175788	Hemibagrus guttatus	734370
Cranoglanis caolangensis	VTO_0061338	NA	NA	NA
Cranoglanis henrici	VTO_0061339	NA	NA	NA
Heptapterus sympterygium	VTO_0035639	NA	NA	NA
Amblyceps mucronatum	VTO_0035582	516525	Amblyceps mucronatum	516667
Amblyceps serratum	VTO_0035583	516526	Amblyceps serratum	516672
Amblyceps apangi	VTO_0035580	385281	Amblyceps apangi	119580
Amblyceps foratum	VTO_0035581	516524	Amblyceps foratum	516669
Xiurenbagrus	VTO_0035586	349547	Xiurenbagrus	263048
Xiurenbagrus xiurenensis	VTO_0035587	349548	Xiurenbagrus xiurenensis	777020
Chaetostoma milesi	VTO_0060022	NA	NA	NA
Hemiarius dioctes	VTO_0035717	591320	Hemiarius dioctes	516551
Xiurenbagrus gigas	VTO_0035588	516531	Xiurenbagrus gigas	1093726
Amaralia	VTO_0035589	385282	Amaralia	5506777
Chaetostoma jegui	VTO_0060021	NA	NA	NA
Hemiarius sona	VTO_0035716	591288	Hemiarius sona	808
Farlowella gracilis	VTO_0060349	NA	NA	NA
Cetopsorhamdia iheringi	VTO_0035634	NA	NA	NA
Notoglanidium pallidum	VTO_0061442	NA	NA	NA
Clariallabes teugelsi	VTO_0059648	NA	NA	NA
Brachyrhamdia marthae	VTO_0061013	NA	NA	NA
Lasiancistrus caucanus	VTO_0060314	NA	NA	NA
Cetopsorhamdia insidiosa	VTO_0035635	1281310	Cetopsorhamdia insidiosa	1018984
Clariallabes simeonsi	VTO_0059643	NA	NA	NA
Clariallabes uelensis	VTO_0059642	NA	NA	NA
Harttia trombetensis	VTO_0060093	NA	NA	NA
Clariallabes melas	VTO_0059640	NA	NA	NA
Clariallabes heterocephalus	VTO_0059647	NA	NA	NA
Clariallabes mutsindoziensis	VTO_0059646	NA	NA	NA
Clariallabes laticeps	VTO_0059645	NA	NA	NA
Clariallabes pietschmanni	VTO_0059644	NA	NA	NA
Hypostomus paranensis	VTO_0036914	1076514	Hypostomus paranensis	410068
Hypostomus alatus	VTO_0036915	NA	NA	NA
Platytropius	VTO_0036178	175802	Platytropius	261883
Hypostomus affinis	VTO_0036917	52093	Hypostomus affinis	22071
Hypostomus myersi	VTO_0036910	1076518	Hypostomus myersi	410085
Hypostomus nigromaculatus	VTO_0036911	163993	Hypostomus nigromaculatus	567613
Hypostomus derbyi	VTO_0036913	1076515	Hypostomus derbyi	410063
Nematogenyidae	VTO_0036172	646145	Nematogenyidae	71453
Nematogenys	VTO_0036173	245785	Nematogenys	1094983
Chaetostoma loborhynchos	VTO_0060024	NA	NA	NA
Hypostomus cochliodon	VTO_0036918	NA	NA	NA
Hypostomus fonchii	VTO_0036919	164044	Hypostomus fonchii	593487
Nematogenys inermis	VTO_0036174	245786	Nematogenys inermis	1074074
Glyptothorax pallozonus	VTO_0061028	NA	NA	NA
Glyptothorax conirostris	VTO_0061029	NA	NA	NA
Sturisoma panamense	VTO_0060142	NA	NA	NA
Glyptothorax horai	VTO_0061020	NA	NA	NA
Glyptothorax anamalaiensis	VTO_0061021	NA	NA	NA
Glyptothorax lonah	VTO_0061022	NA	NA	NA
Glyptothorax prashadi	VTO_0061023	NA	NA	NA
Glyptothorax rugimentum	VTO_0061024	NA	NA	NA
Glyptothorax armeniacus	VTO_0061025	NA	NA	NA
Glyptothorax kashmirensis	VTO_0061026	NA	NA	NA
Glyptothorax kurdistanicus	VTO_0061027	NA	NA	NA
Plotosus limbatus	VTO_0060451	NA	NA	NA
Amblydoras monitor	VTO_0060791	NA	NA	NA
Tatia caxiuanensis	VTO_0060530	NA	NA	NA
Synodontis ricardoae	VTO_0061762	NA	NA	NA
Plotosus brevibarbus	VTO_0060454	NA	NA	NA
Hemiarius kessleri	VTO_0059744	NA	NA	NA
Sorubim	VTO_0036358	238555	Sorubim	5553772
Sorubim cuspicaudus	VTO_0036359	NA	NA	NA
Platysilurus malarmo	VTO_0036356	337783	Platysilurus malarmo	818730
Platysilurus mucosus	VTO_0036357	1150219	Platysilurus mucosus	423815
Luciopimelodus pati	VTO_0036354	1150231	Luciopimelodus pati	1037701
Platysilurus	VTO_0036355	337782	Platysilurus	818729
Iheringichthys labrosus	VTO_0036352	1150229	Iheringichthys labrosus	575783
Luciopimelodus	VTO_0036353	NA	NA	NA
Exallodontus aguanai	VTO_0036350	NA	NA	NA
Iheringichthys	VTO_0036351	NA	NA	NA
Cheirocerus goeldii	VTO_0059614	NA	NA	NA
Olyra kempi	VTO_0059379	NA	NA	NA
Synodontis polyodon	VTO_0061760	NA	NA	NA
Rhamdella aymarae	VTO_0060931	NA	NA	NA
Harttia merevari	VTO_0060097	NA	NA	NA
Rhamdella gilli	VTO_0060930	NA	NA	NA
Clarias macromystax	VTO_0059693	NA	NA	NA
Rhamdella eriarcha	VTO_0060933	NA	NA	NA
Neosilurus gloveri	VTO_0060463	NA	NA	NA
Neosilurus sp. (Kailola 2004)	VTO_0060462	NA	NA	NA
Neosilurus brevidorsalis	VTO_0060461	NA	NA	NA
Neosilurus coatesi	VTO_0060460	NA	NA	NA
Porochilus meraukensis	VTO_0060467	NA	NA	NA
Neosilurus equinus	VTO_0060466	NA	NA	NA
Neosilurus sp. 1 (de Pinna 1993)	VTO_0060465	NA	NA	NA
Neosilurus gjellerupi	VTO_0060464	NA	NA	NA
Gladioglanis sp. A (Bockmann 1998)	VTO_0060935	NA	NA	NA
Paraplotosus	VTO_0060469	NA	NA	NA
Porochilus obbesi	VTO_0060468	NA	NA	NA
Cephalosilurus nigricaudus	VTO_0059280	NA	NA	NA
Gladioglanis anacanthus	VTO_0060934	NA	NA	NA
Glyptothorax platypogonides	VTO_0036591	386094	Glyptothorax platypogonides	558498
Exostoma	VTO_0036592	205337	Exostoma	256910
Exostoma berdmorei	VTO_0036593	400068	Exostoma berdmorei	350811
Exostoma labiatum	VTO_0036594	205338	Exostoma labiatum	256923
Glyptosternon	VTO_0036595	175777	Glyptosternon	454710
Glyptosternon maculatum	VTO_0036596	175778	Glyptosternon maculatum	454708
